id_vivienda,comuna,tipo_vivienda,num_dormitorios,num_banos,superficie_m2,ano_construccion,material_paredes,material_techo,num_personas_hogar,num_hombres,num_mujeres,num_menores_18,num_adultos_18_64,num_adultos_65_plus,ingreso_mensual_hogar,jefe_hogar_edad,jefe_hogar_sexo,jefe_hogar_educacion,agua_potable,electricidad,gas_natural,internet,telefono_fijo,vehiculo_propio,tenencia_vivienda
VIV_005062,San Bernardo,Casa pareada,5,3,103,1964,Madera,Paja,4,2,2,4,0,0,2365780,67,M,Universitaria,Sí,No,Sí,No,No,Sí,Propia
VIV_005063,Concepción,Casa pareada,5,1,126.4,2003,Hormigón,Losa,19,8,11,1,11,7,2283724,52,M,Universitaria,Sí,No,No,No,No,No,Ocupación irregular
VIV_005064,Quillota,Casa,3,1,80.5,2022,Hormigón,Tejas,9,5,4,3,4,2,2734319,41,F,Sin estudios,No,No,Sí,Sí,Sí,Sí,Arrendada
VIV_005065,Temuco,Mediagua,1,1,161.5,1981,Adobe,Tejas,4,1,3,4,0,0,322057,34,F,Básica,Sí,Sí,Sí,Sí,No,Sí,Cedida
VIV_005066,Valparaíso,Casa pareada,5,3,77,1982,Hormigón,Losa,20,0,20,2,16,2,1927134,80,M,Universitaria,Sí,No,No,Sí,Sí,Sí,Propia
VIV_005067,Maipú,Casa pareada,3,1,178.2,2015,Hormigón,Paja,10,9,1,0,0,10,2097516,62,M,Técnica,Sí,No,No,Sí,Sí,Sí,Propia
VIV_005068,Puerto Montt,Casa,1,3,139,2019,Adobe,Tejas,1,1,0,1,0,0,1734007,35,F,Media,No,Sí,Sí,No,No,No,Propia
VIV_005069,Iquique,Mediagua,5,3,163.1,1953,Hormigón,Zinc,13,7,6,0,13,0,1983815,19,F,Sin estudios,No,No,No,No,No,Sí,Propia
VIV_005070,Maipú,Departamento,1,1,192,1967,Hormigón,Zinc,2,0,2,2,0,0,1180873,75,M,Media,No,No,No,No,Sí,Sí,Cedida
VIV_005071,Chillán,Casa pareada,2,2,42.3,1952,Ladrillo,Tejas,8,4,4,0,4,4,305003,65,F,Universitaria,No,Sí,Sí,Sí,No,Sí,Cedida
VIV_005072,Punta Arenas,Departamento,2,1,197.9,1953,Madera,Zinc,2,0,2,0,0,2,1986779,59,M,Media,No,Sí,No,Sí,No,Sí,Ocupación irregular
VIV_005073,Temuco,Mediagua,3,2,81,2000,Hormigón,Paja,7,0,7,2,0,5,384688,39,F,Básica,Sí,Sí,Sí,Sí,Sí,Sí,Arrendada
VIV_005074,Copiapó,Departamento,4,2,91.3,2020,Adobe,Tejas,9,5,4,2,0,7,1456818,61,M,Técnica,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_005075,Curicó,Mediagua,2,2,91.4,2012,Adobe,Paja,4,4,0,1,0,3,2607835,30,F,Técnica,Sí,No,No,No,No,No,Arrendada
VIV_005076,Putre,Departamento,5,3,125.9,1957,Hormigón,Tejas,5,4,1,0,4,1,1951562,58,F,Universitaria,Sí,No,Sí,Sí,Sí,Sí,Propia
VIV_005077,San Antonio,Mediagua,5,3,52.7,1976,Madera,Tejas,14,6,8,2,6,6,2667455,26,F,Media,No,Sí,No,Sí,No,Sí,Arrendada
VIV_005078,Santiago,Casa pareada,4,3,129.5,1991,Hormigón,Zinc,8,4,4,4,4,0,960877,22,M,Sin estudios,No,Sí,Sí,Sí,No,No,Propia
VIV_005079,Conce,Casa,4,2,53,1986,Hormigón,Zinc,14,8,6,4,1,9,731410,31,M,Universitaria,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_005080,Quilpué,Departamento,2,1,44.8,1962,Madera,Paja,7,0,7,4,3,0,1547105,32,F,Universitaria,No,No,Sí,No,No,Sí,Cedida
VIV_005081,San Fernando,Mediagua,3,3,79.6,1952,Ladrillo,Tejas,3,1,2,2,0,1,740289,63,F,Básica,No,Sí,No,Sí,Sí,Sí,Arrendada
VIV_005082,Maipú,Mediagua,5,2,57.7,2012,Ladrillo,Losa,15,6,9,2,13,0,2684552,56,F,Técnica,No,Sí,Sí,No,Sí,Sí,Ocupación irregular
VIV_005083,San Fernando,Departamento,5,2,49.9,2013,Adobe,Paja,3,3,0,1,0,2,1055620,23,F,Universitaria,No,Sí,No,Sí,No,Sí,Propia
VIV_005084,Santiago,Mediagua,2,2,125.4,1958,Hormigón,Zinc,4,3,1,1,2,1,696548,75,M,Sin estudios,No,Sí,No,No,No,No,Propia
VIV_005085,Ñuñoa,Casa,5,2,184.9,1987,Ladrillo,Zinc,6,4,2,4,0,2,1504606,69,F,Universitaria,Sí,No,Sí,No,No,Sí,Arrendada
VIV_005086,Ñuñoa,Departamento,4,3,170.9,1955,Hormigón,Tejas,4,1,3,2,1,1,1360140,45,M,Universitaria,Sí,Sí,No,No,Sí,Sí,Arrendada
VIV_005087,Coyhaique,Departamento,4,1,114.6,1980,Madera,Tejas,1,0,1,1,0,0,1098280,71,F,Básica,Sí,Sí,No,Sí,No,Sí,Cedida
VIV_005088,Maipú,Departamento,4,1,130.8,1980,Hormigón,Paja,14,6,8,1,4,9,1174470,46,M,Sin estudios,Sí,No,No,Sí,Sí,No,Ocupación irregular
VIV_005089,San Bernardo,Mediagua,4,2,166.1,1972,Ladrillo,Losa,8,2,6,0,6,2,1027132,47,M,Media,No,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_005090,La Florida,Casa pareada,3,2,140.6,1984,Wood,Eternit,7,1,6,4,0,3,2692402,55,F,Técnica,No,Sí,Sí,No,No,No,Propia
VIV_005091,Rancagua,Departamento,1,3,122.1,1968,Hormigón,Zinc,2,0,2,1,0,1,1031859,56,F,Técnica,Sí,Sí,No,Sí,Sí,No,Cedida
VIV_005092,santiago,Departamento,5,1,96.5,2010,Madera,Tejas,8,3,5,2,3,3,1421088,48,F,Básica,No,Sí,Sí,Sí,Sí,Sí,Arrendada
VIV_005093,Ñuñoa,Departamento,4,2,126.4,1956,Ladrillo,Zinc,6,3,3,1,0,5,2446160,41,M,Técnica,No,Sí,Sí,No,No,No,Arrendada
VIV_005094,San Antonio,Departamento,4,2,103.2,1997,Ladrillo,Zinc,5,2,3,1,1,3,2678783,73,M,Universitaria,No,No,Sí,Sí,No,Sí,Propia
VIV_005095,Osorno,Mediagua,1,2,74.5,2010,Adobe,Losa,1,1,0,0,0,1,570200,68,M,Técnica,Sí,Sí,No,Sí,No,Sí,Propia
VIV_005096,Putre,Casa pareada,4,1,95.9,1998,Ladrillo,Paja,9,3,6,1,1,7,1807476,57,M,Técnica,Sí,No,Sí,No,Sí,Sí,Cedida
VIV_005097,La Serena,Mediagua,3,2,68.7,1951,Hormigón,Zinc,2,2,0,1,1,0,984820,18,M,Universitaria,No,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_005098,Valparaíso,Casa,1,2,130.7,1994,Ladrillo,Tejas,2,0,2,2,0,0,1025146,45,M,Técnica,Sí,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_005099,Arica,Departamento,3,3,61.5,1955,Hormigón,Losa,12,5,7,3,1,8,2267115,31,M,Técnica,No,Sí,No,No,No,Sí,Propia
VIV_005100,San Bernardo,Casa,4,2,169.6,1970,Hormigón,Tejas,4,2,2,4,0,0,1299032,33,F,Media,Sí,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005101,Alto Hospicio,Casa,3,3,98.6,2006,Adobe,Tejas,1,1,0,0,1,0,329628,71,F,Técnica,No,No,No,No,Sí,No,Cedida
VIV_005102,Los Ángeles,Mediagua,2,1,105.1,1985,Adobe,Paja,8,1,7,0,6,2,1157901,76,M,Técnica,Sí,No,No,Sí,No,Sí,Ocupación irregular
VIV_005103,Quilpué,Casa,4,1,155,1999,Hormigón,Tejas,13,8,5,2,10,1,1328158,48,M,Media,No,Sí,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005104,La Florida,Departamento,1,2,194.1,1998,Madera,Tejas,2,1,1,2,0,0,554557,69,F,Universitaria,Sí,No,No,No,Sí,Sí,Propia
VIV_005105,Ovalle,Casa,1,2,152.3,1956,Madera,Losa,2,2,0,0,2,0,2676141,56,F,Técnica,Sí,Sí,No,Sí,Sí,Sí,Propia
VIV_005106,Curicó,Casa,4,2,56,2021,Adobe,Zinc,9,3,6,1,6,2,874469,55,M,Técnica,No,No,Sí,No,Sí,No,Cedida
VIV_005107,Castro,Casa pareada,3,2,34.2,1992,Ladrillo,Tejas,1,1,0,0,0,1,2958629,58,M,Sin estudios,No,Sí,Sí,Sí,Sí,Sí,Arrendada
VIV_005108,Alto Hospicio,Departamento,3,3,62.9,1966,Hormigón,Paja,7,7,0,1,0,6,2423845,44,M,Sin estudios,Sí,Sí,Sí,Sí,No,No,Propia
VIV_005109,Putre,Mediagua,3,2,192.7,1952,Adobe,Paja,2,0,2,1,0,1,1782069,19,F,Básica,No,No,Sí,Sí,No,No,Arrendada
VIV_005110,Castro,Departamento,1,2,63.2,2022,Madera,Paja,2,1,1,0,0,2,1752226,69,M,Básica,No,No,Sí,No,Sí,No,Propia
VIV_005111,Viña del Mar,Mediagua,4,2,85.6,1990,Madera,Tejas,15,8,7,0,7,8,1024519,45,F,Básica,Sí,Sí,No,Sí,No,Sí,Cedida
VIV_005112,Arica,Casa pareada,1,3,120.2,1992,Madera,Tejas,3,0,3,1,0,2,510395,49,F,Técnica,Sí,Sí,Sí,No,Sí,Sí,Propia
VIV_005113,Valparaíso,casa,2,2,103.2,1960,Ladrillo,Paja,4,3,1,1,2,1,2866633,66,F,Sin estudios,Sí,No,No,Sí,No,Sí,Cedida
VIV_005114,Los Andes,Departamento,4,2,198,1976,Ladrillo,Paja,9,4,5,3,1,5,1309223,74,M,Sin estudios,No,No,No,Sí,No,No,Propia
VIV_005115,San Bernardo,Casa pareada,4,2,155.2,1951,Madera,Zinc,4,3,1,1,3,0,1682080,47,M,Básica,Sí,No,Sí,Sí,Sí,Sí,Arrendada
VIV_005116,Ovalle,Mediagua,3,3,148.6,2009,Adobe,Zinc,11,5,6,4,3,4,1965841,67,M,Media,Sí,No,No,No,Sí,No,Ocupación irregular
VIV_005117,Ñuñoa,Mediagua,5,3,165.2,2007,Ladrillo,Paja,9,2,7,2,0,7,314148,64,M,Sin estudios,Sí,No,No,Sí,No,Sí,Ocupación irregular
VIV_005118,Santiago,Mediagua,4,3,187.5,1953,hormigon,Eternit,14,4,10,4,7,3,1650525,23,M,Básica,Sí,No,Sí,Sí,Sí,Sí,Propia
VIV_005119,La Serena,Mediagua,4,1,97.7,2020,Madera,Losa,9,4,5,2,0,7,891578,19,F,Universitaria,No,No,Sí,Sí,No,Sí,Arrendada
VIV_005120,Puente Alto,Mediagua,2,1,61.9,1973,Madera,Losa,5,0,5,1,2,2,2306479,70,M,Básica,No,Sí,No,No,Sí,No,Arrendada
VIV_005121,Curicó,Casa pareada,1,1,110.9,2013,Adobe,Paja,2,2,0,0,1,1,1608675,69,M,Técnica,No,No,Sí,Sí,No,No,Ocupación irregular
VIV_005122,Puente Alto,Mediagua,3,3,178.4,1971,Ladrillo,Tejas,12,12,0,3,4,5,1125734,45,F,Básica,Sí,No,Sí,No,No,Sí,Cedida
VIV_005123,Las Condes,Casa pareada,2,2,151.7,1973,Adobe,Losa,5,5,0,2,0,3,337055,57,M,Universitaria,No,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_005124,Iquique,Casa,3,1,58.2,1990,Madera,Paja,5,4,1,1,0,4,2336016,77,M,Media,Sí,No,Sí,Sí,No,No,Cedida
VIV_005125,Osorno,Mediagua,5,1,161.8,1966,Madera,Paja,12,0,12,3,9,0,1343519,39,M,Media,Sí,No,No,Sí,Sí,Sí,Cedida
VIV_005126,Valdivia,Departamento,5,1,110.7,2006,Wood,Chapa,16,9,7,3,4,9,1686674,35,M,Básica,Sí,Sí,No,No,No,No,Propia
VIV_005127,Ñuñoa,Departamento,1,2,62.4,1957,Hormigón,Losa,4,2,2,3,1,0,949979,44,F,Media,No,No,Sí,No,Sí,No,Ocupación irregular
VIV_005128,La Florida,Casa,4,3,180.7,1965,Madera,Losa,5,1,4,4,1,0,2553032,47,F,Técnica,Sí,Sí,No,No,Sí,Sí,Ocupación irregular
VIV_005129,Alto Hospicio,Mediagua,2,1,144.9,1979,Ladrillo,Paja,1,0,1,0,1,0,2067044,28,M,Básica,No,Sí,No,Sí,No,No,Propia
VIV_005130,Puente Alto,Casa pareada,5,1,54.6,1963,Madera,Tejas,4,4,0,0,0,4,779524,20,F,Técnica,Sí,No,No,No,No,Sí,Cedida
VIV_005131,Curicó,Casa,1,3,117.7,2020,Madera,Paja,1,0,1,0,0,1,2402691,63,F,Media,No,No,Sí,No,Sí,No,Propia
VIV_005132,Curicó,Casa,4,3,58,2019,Ladrillo,Tejas,4,4,0,0,1,3,725320,62,F,Básica,No,Sí,Sí,Sí,Sí,No,Propia
VIV_005133,Rancagua,Casa,1,3,108,2008,Hormigón,Zinc,2,0,2,0,2,0,830021,73,M,Técnica,No,No,No,No,Sí,No,Ocupación irregular
VIV_005134,La Serena,Casa pareada,3,2,79.1,2013,Hormigón,Zinc,7,1,6,3,1,3,1917031,60,F,Técnica,No,No,No,No,Sí,No,Ocupación irregular
VIV_005135,Arica,Mediagua,3,1,62.2,1994,Adobe,Tejas,7,5,2,1,4,2,2839033,38,M,Media,No,Sí,No,No,Sí,No,Arrendada
VIV_005136,Santiago,Mediagua,4,2,131.1,2011,Hormigón,Zinc,7,4,3,2,5,0,1270694,33,M,Universitaria,No,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_005137,Copiapó,Mediagua,4,3,116.4,1985,Ladrillo,Losa,12,7,5,0,10,2,2356078,80,F,Técnica,No,No,No,Sí,No,No,Arrendada
VIV_005138,La Serena,Casa pareada,2,1,173.5,2015,Ladrillo,Tejas,4,1,3,3,0,1,2379413,76,F,Universitaria,Sí,Sí,No,Sí,Sí,Sí,Cedida
VIV_005139,Quillota,Departamento,4,1,197.1,1986,Hormigón,Losa,13,0,13,1,1,11,669181,34,M,Media,No,No,No,Sí,Sí,No,Propia
VIV_005140,Villa Alemana,Casa,4,1,74.8,1951,Adobe,Zinc,4,2,2,3,1,0,2668312,65,F,Universitaria,Sí,No,Sí,No,Sí,No,Cedida
VIV_005141,Los Andes,Departamento,4,2,149.6,1955,Hormigón,Losa,2,2,0,2,0,0,321040,45,M,Media,No,Sí,Sí,Sí,Sí,No,Cedida
VIV_005142,Castro,Casa,5,1,175.4,2006,Ladrillo,Losa,11,9,2,0,9,2,592187,57,F,Universitaria,No,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_005143,Punta Arenas,Casa pareada,2,1,122.2,1980,Hormigón,Paja,6,0,6,4,0,2,2307876,20,F,Universitaria,No,No,Sí,No,Sí,No,Propia
VIV_005144,Puerto Montt,Mediagua,2,2,67.3,2002,Madera,Paja,3,3,0,1,1,1,1791216,19,M,Sin estudios,Sí,No,Sí,No,Sí,Sí,Arrendada
VIV_005145,Quillota,Casa pareada,2,3,87.8,2001,Madera,Losa,8,1,7,4,2,2,358296,58,M,Media,No,Sí,Sí,Sí,Sí,No,Ocupación irregular
VIV_005146,Vallenar,Casa pareada,3,3,159.8,1992,Adobe,Tejas,3,2,1,1,2,0,927152,59,M,Técnica,No,Sí,No,Sí,No,No,Arrendada
VIV_005147,Valpo,Casa pareada,2,1,84.8,2009,Ladrillo,Paja,4,3,1,2,2,0,1315672,51,M,Básica,No,No,Sí,No,No,Sí,Ocupación irregular
VIV_005148,Punta Arenas,Casa,2,2,72.7,1953,Hormigón,Tejas,4,1,3,4,0,0,2543016,72,F,Universitaria,No,No,Sí,No,No,No,Propia
VIV_005149,La Florida,Departamento,3,2,139.8,1993,Madera,Losa,11,7,4,4,5,2,1714883,29,F,Media,Sí,Sí,Sí,No,Sí,Sí,Arrendada
VIV_005150,Putre,Casa,1,2,95.9,1955,Hormigón,Losa,2,1,1,2,0,0,2804257,69,F,Técnica,Sí,No,No,No,Sí,Sí,Ocupación irregular
VIV_005151,La Serena,Casa pareada,2,1,100.5,1989,Ladrillo,Losa,2,0,2,1,0,1,2740939,46,M,Universitaria,Sí,No,No,Sí,No,Sí,Ocupación irregular
VIV_005152,Santiago,Casa pareada,2,1,150.6,1981,Ladrillo,Paja,8,8,0,3,4,1,2000152,67,M,Sin estudios,Sí,No,Sí,Sí,No,Sí,Arrendada
VIV_005153,Talcahuano,Casa pareada,3,1,100.7,1966,ladrillo,tejas,8,8,0,1,2,5,2300318,40,M,Sin estudios,Sí,Sí,Sí,Sí,No,Sí,Cedida
VIV_005154,Villa Alemana,Departamento,2,3,123.7,2016,Ladrillo,Zinc,6,0,6,0,0,6,1843898,23,F,Media,No,No,No,No,No,No,Arrendada
VIV_005155,Curicó,Mediagua,4,1,193.7,2011,Hormigón,Tejas,1,0,1,0,1,0,2815551,36,M,Universitaria,Sí,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005156,Castro,Departamento,3,3,63.5,1989,Hormigón,Losa,3,2,1,1,2,0,2420848,62,M,Media,Sí,Sí,No,Sí,Sí,Sí,Propia
VIV_005157,Talcahuano,Mediagua,4,3,93.9,1969,Madera,Tejas,12,0,12,2,4,6,1725993,72,M,Media,No,Sí,No,Sí,Sí,Sí,Arrendada
VIV_005158,valparaiso,Casa pareada,1,1,133.9,1973,Ladrillo,Paja,4,2,2,4,0,0,2984927,55,M,Media,No,No,No,No,Sí,Sí,Arrendada
VIV_005159,Quillota,Mediagua,1,2,105.8,1989,Adobe,Paja,3,0,3,1,1,1,1618270,63,M,Técnica,Sí,Sí,Sí,No,Sí,Sí,Propia
VIV_005160,La Serena,Mediagua,2,1,69.1,1970,Madera,Paja,4,4,0,1,3,0,2282883,78,F,Sin estudios,No,No,Sí,Sí,No,No,Cedida
VIV_005161,Punta Arenas,Casa,1,2,104.7,1990,Madera,Zinc,4,1,3,0,0,4,1286015,26,F,Universitaria,Sí,No,Sí,Sí,No,Sí,Cedida
VIV_005162,Puente Alto,Mediagua,2,3,124.4,1965,Ladrillo,Losa,5,0,5,3,2,0,2111634,48,F,Universitaria,Sí,No,No,No,No,No,Propia
VIV_005163,Arica,Casa,1,2,104.5,1969,Madera,Losa,4,2,2,3,0,1,715630,72,F,Básica,Sí,Sí,No,No,Sí,No,Arrendada
VIV_005164,Iquique,Departamento,5,2,69.8,1998,Adobe,Zinc,12,5,7,1,10,1,2833907,54,M,Técnica,No,No,Sí,No,No,Sí,Arrendada
VIV_005165,San Bernardo,Mediagua,5,2,194.5,1956,Ladrillo,Zinc,17,10,7,3,12,2,1204041,40,F,Básica,No,Sí,No,Sí,No,No,Cedida
VIV_005166,Villa Alemana,Mediagua,1,3,124.5,1980,Hormigón,Zinc,3,0,3,2,0,1,869955,77,M,Básica,No,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005167,La Florida,Departamento,3,2,101.6,1962,Hormigón,Losa,1,0,1,1,0,0,695265,31,F,Básica,Sí,Sí,No,Sí,No,Sí,Arrendada
VIV_005168,Copiapó,Mediagua,3,1,146.3,1953,Adobe,Tejas,9,3,6,2,7,0,1501353,29,F,Técnica,No,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_005169,Viña del Mar,Casa pareada,5,1,60.9,1965,Hormigón,Tejas,6,3,3,4,0,2,850301,58,M,Media,Sí,Sí,No,No,Sí,No,Arrendada
VIV_005170,Coquimbo,Mediagua,3,3,43.1,2008,Adobe,Paja,2,0,2,2,0,0,372645,38,F,Básica,Sí,No,No,Sí,No,No,Propia
VIV_005171,Chillán,Mediagua,3,2,63.6,2006,Ladrillo,Tejas,5,5,0,3,2,0,1361128,51,M,Media,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_005172,Chillán,Casa pareada,1,2,157.9,1975,Hormigón,Zinc,2,0,2,2,0,0,2445361,38,M,Universitaria,Sí,No,Sí,Sí,No,No,Cedida
VIV_005173,San Fernando,Departamento,3,3,153.8,1951,Hormigón,Tejas,1,1,0,1,0,0,2840204,22,M,Media,Sí,Sí,No,Sí,No,No,Cedida
VIV_005174,Viña del Mar,Casa pareada,4,1,42.9,2018,Madera,Losa,9,8,1,4,4,1,2177170,52,M,Técnica,Sí,No,Sí,No,No,No,Arrendada
VIV_005175,Valparaíso,Casa pareada,2,2,105.9,2022,Madera,Zinc,3,1,2,0,1,2,1655283,51,M,Básica,No,Sí,Sí,No,No,No,Propia
VIV_005176,Villa Alemana,Casa pareada,4,2,71,1965,Ladrillo,Paja,2,2,0,2,0,0,2008881,76,F,Básica,No,No,No,Sí,Sí,No,Ocupación irregular
VIV_005177,Talca,Mediagua,5,2,84.3,2023,Hormigón,Losa,20,19,1,0,1,19,995222,72,M,Técnica,Sí,Sí,Sí,Sí,No,No,Cedida
VIV_005178,San Fernando,Casa,3,2,71.9,1995,Madera,Zinc,9,7,2,3,1,5,794583,80,F,Universitaria,No,No,Sí,Sí,No,No,Cedida
VIV_005179,San Fernando,Departamento,3,3,119.9,1982,Ladrillo,Paja,11,5,6,3,5,3,2759129,18,M,Universitaria,No,Sí,No,No,No,No,Cedida
VIV_005180,Villa Alemana,Casa pareada,3,1,30.7,1974,Adobe,Tejas,3,3,0,2,0,1,1528258,75,M,Universitaria,Sí,Sí,Sí,Sí,No,No,Arrendada
VIV_005181,Viña del Mar,Casa,2,2,169.6,1979,Madera,Zinc,7,3,4,0,3,4,2927725,71,F,Universitaria,Sí,Sí,Sí,No,Sí,No,Propia
VIV_005182,Alto Hospicio,Departamento,1,2,116.3,1970,Ladrillo,Zinc,1,0,1,0,1,0,2487094,26,M,Universitaria,Sí,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_005183,Puente Alto,Departamento,4,2,183.4,1978,Hormigón,Paja,6,6,0,4,1,1,1714203,73,M,Técnica,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_005184,santiago,Casa pareada,1,3,180.4,1957,Adobe,Paja,4,3,1,4,0,0,1392642,31,F,Básica,No,Sí,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005185,La Florida,Casa,4,3,181.5,2016,Hormigón,Zinc,14,7,7,4,9,1,1163490,31,F,Básica,No,No,Sí,Sí,No,No,Cedida
VIV_005186,Osorno,Casa,2,2,199.3,2021,Ladrillo,Paja,2,0,2,2,0,0,1760965,68,F,Básica,No,No,No,Sí,No,No,Cedida
VIV_005187,Los Ángeles,Mediagua,2,1,91.5,1982,Ladrillo,Zinc,7,5,2,4,0,3,413539,71,F,Universitaria,No,No,No,No,No,Sí,Propia
VIV_005188,Puente Alto,Casa,5,2,118.1,2023,Madera,Paja,7,5,2,0,6,1,615872,47,F,Universitaria,Sí,Sí,Sí,Sí,Sí,No,Ocupación irregular
VIV_005189,Concepción,Casa,3,3,182.8,1981,Hormigón,Losa,1,0,1,1,0,0,2717247,19,F,Universitaria,Sí,No,Sí,No,Sí,No,Propia
VIV_005190,Talcahuano,Casa,3,1,89.2,1963,Adobe,Zinc,7,3,4,3,2,2,1197163,45,M,Básica,No,No,Sí,No,No,No,Ocupación irregular
VIV_005191,Ñuñoa,Mediagua,3,3,82.4,1993,Hormigón,Paja,12,12,0,4,7,1,638063,65,F,Sin estudios,Sí,No,No,Sí,Sí,No,Ocupación irregular
VIV_005192,Talca,Mediagua,2,1,166.1,1970,Madera,Losa,7,3,4,1,2,4,1444229,32,F,Sin estudios,No,No,Sí,No,No,Sí,Propia
VIV_005193,Concepción,Casa,4,2,157.3,1957,Ladrillo,Tejas,6,0,6,1,5,0,2468944,52,F,Técnica,Sí,Sí,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005194,Villa Alemana,Casa,5,3,148,1997,Adobe,Paja,16,11,5,3,4,9,1687812,56,F,Media,No,Sí,No,No,Sí,Sí,Cedida
VIV_005195,Maipú,CASA,4,3,120,1953,HORMIGÓN,Eternit,5,2,3,3,0,2,990588,34,M,Básica,No,No,No,No,No,No,Propia
VIV_005196,Coyhaique,Casa,3,2,195,1950,Adobe,Losa,10,6,4,3,5,2,1548328,40,M,Básica,No,No,Sí,No,No,No,Arrendada
VIV_005197,Santiago,Casa,3,3,46.7,1950,Hormigón,Zinc,8,1,7,1,6,1,1649322,77,F,Media,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_005198,Puerto Montt,Mediagua,1,2,73.6,1971,Madera,Zinc,4,2,2,4,0,0,495212,35,F,Sin estudios,No,No,No,No,Sí,Sí,Ocupación irregular
VIV_005199,San Fernando,Casa,4,1,77.7,1998,Adobe,Tejas,14,8,6,4,9,1,1582151,71,M,Media,No,No,Sí,Sí,No,No,Ocupación irregular
VIV_005200,Calama,Casa,4,2,176.8,1972,Hormigón,Paja,15,7,8,0,0,15,2484949,32,F,Media,No,No,No,Sí,No,Sí,Ocupación irregular
VIV_005201,Arica,Casa pareada,5,2,171.1,1964,Adobe,Tejas,12,8,4,3,8,1,2480973,68,F,Básica,No,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_005202,Calama,Mediagua,1,3,35.7,1998,Hormigón,Paja,3,2,1,3,0,0,459009,18,F,Sin estudios,No,Sí,No,Sí,Sí,Sí,Cedida
VIV_005203,Ovalle,Casa,5,1,92.3,2005,Ladrillo,Tejas,20,5,15,3,10,7,2001888,47,F,Sin estudios,Sí,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_005204,CONCEPCIÓN,Casa pareada,1,3,44.7,2002,Ladrillo,Tejas,1,1,0,0,1,0,2922531,30,M,Media,No,No,Sí,No,No,No,Propia
VIV_005205,Concepción,Departamento,3,2,73.5,1989,Hormigón,Zinc,5,3,2,1,1,3,524664,53,M,Básica,No,No,No,Sí,Sí,Sí,Propia
VIV_005206,Talcahuano,Mediagua,3,3,169.6,1986,Madera,Paja,7,3,4,4,0,3,2118756,24,M,Básica,Sí,No,No,No,Sí,No,Ocupación irregular
VIV_005207,Putre,Casa,5,1,130.8,1994,Ladrillo,Paja,1,1,0,0,1,0,2919157,78,M,Técnica,No,Sí,No,Sí,No,Sí,Cedida
VIV_005208,Curicó,Departamento,2,2,161.2,2009,Madera,Zinc,1,1,0,1,0,0,2046418,80,M,Universitaria,Sí,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_005209,San Fernando,Mediagua,5,1,96.1,2012,Madera,Tejas,5,0,5,0,3,2,826999,58,M,Básica,Sí,Sí,No,No,No,Sí,Ocupación irregular
VIV_005210,Iquique,Casa,3,2,38.1,1982,Adobe,Losa,3,3,0,3,0,0,2697484,79,M,Sin estudios,Sí,Sí,No,No,No,Sí,Cedida
VIV_005211,Villa Alemana,Casa,3,1,185.6,1978,Hormigón,Zinc,9,7,2,1,6,2,768020,26,M,Básica,Sí,Sí,No,Sí,No,Sí,Arrendada
VIV_005212,Iquique,Departamento,1,1,37,1952,Hormigón,Zinc,4,3,1,2,0,2,630287,45,F,Básica,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_005213,Las Condes,Casa pareada,1,3,65,1965,Adobe,Tejas,1,1,0,0,0,1,1046640,22,M,Básica,Sí,Sí,No,No,No,No,Arrendada
VIV_005214,Villa Alemana,Casa pareada,5,1,81.9,1955,Hormigón,Paja,19,10,9,4,8,7,800652,72,F,Básica,No,No,No,Sí,Sí,No,Ocupación irregular
VIV_005215,Rancagua,Casa,4,1,60.7,1974,Ladrillo,Paja,9,1,8,2,3,4,2281543,45,M,Sin estudios,No,No,No,Sí,Sí,No,Arrendada
VIV_005216,Viña del Mar,Casa pareada,4,1,141.3,2021,Ladrillo,Tejas,1,0,1,0,0,1,2395845,29,F,Media,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_005217,Curicó,Casa pareada,4,3,144.5,2015,Madera,Paja,16,16,0,3,8,5,2312163,48,F,Básica,No,Sí,Sí,Sí,No,Sí,Propia
